year,region,value,seriesID,period,periodName
1990,4,4.5,LAURD840000000000003,04,April
1990,4,5.0,LAURD840000000000003,03,March
1990,4,5.2,LAURD840000000000003,02,February
1990,4,5.3,LAURD840000000000003,01,January
1989,4,4.3,LAURD840000000000003,12,December
1989,4,4.2,LAURD840000000000003,11,November
1989,4,4.0,LAURD840000000000003,10,October
1989,4,4.3,LAURD840000000000003,09,September
1989,4,4.3,LAURD840000000000003,08,August
1989,4,4.3,LAURD840000000000003,07,July
1989,4,4.7,LAURD840000000000003,06,June
1989,4,4.1,LAURD840000000000003,05,May
1989,4,4.4,LAURD840000000000003,04,April
1989,4,4.7,LAURD840000000000003,03,March
1989,4,5.1,LAURD840000000000003,02,February
1989,4,5.4,LAURD840000000000003,01,January
1988,4,4.4,LAURD840000000000003,12,December
1988,4,4.3,LAURD840000000000003,11,November
1988,4,4.1,LAURD840000000000003,10,October
1988,4,4.4,LAURD840000000000003,09,September
1988,4,4.7,LAURD840000000000003,08,August
1988,4,4.6,LAURD840000000000003,07,July
1988,4,4.9,LAURD840000000000003,06,June
1988,4,4.6,LAURD840000000000003,05,May
1988,4,4.6,LAURD840000000000003,04,April
1988,4,5.1,LAURD840000000000003,03,March
1988,4,5.3,LAURD840000000000003,02,February
1988,4,5.4,LAURD840000000000003,01,January
1987,4,4.5,LAURD840000000000003,12,December
1987,4,4.7,LAURD840000000000003,11,November
1987,4,4.7,LAURD840000000000003,10,October
1987,4,4.9,LAURD840000000000003,09,September
1987,4,5.2,LAURD840000000000003,08,August
1987,4,5.2,LAURD840000000000003,07,July
1987,4,5.6,LAURD840000000000003,06,June
1987,4,5.2,LAURD840000000000003,05,May
1987,4,5.4,LAURD840000000000003,04,April
1987,4,6.2,LAURD840000000000003,03,March
1987,4,6.4,LAURD840000000000003,02,February
1987,4,6.4,LAURD840000000000003,01,January
1986,4,5.2,LAURD840000000000003,12,December
1986,4,5.2,LAURD840000000000003,11,November
1986,4,5.1,LAURD840000000000003,10,October
1986,4,5.5,LAURD840000000000003,09,September
1986,4,5.5,LAURD840000000000003,08,August
1986,4,5.6,LAURD840000000000003,07,July
1986,4,6.1,LAURD840000000000003,06,June
1986,4,5.6,LAURD840000000000003,05,May
1986,4,5.9,LAURD840000000000003,04,April
1986,4,6.6,LAURD840000000000003,03,March
1986,4,7.0,LAURD840000000000003,02,February
1986,4,6.6,LAURD840000000000003,01,January
1985,4,5.9,LAURD840000000000003,12,December
1985,4,5.7,LAURD840000000000003,11,November
1985,4,5.6,LAURD840000000000003,10,October
1985,4,5.8,LAURD840000000000003,09,September
1985,4,5.8,LAURD840000000000003,08,August
1985,4,5.9,LAURD840000000000003,07,July
1985,4,6.2,LAURD840000000000003,06,June
1985,4,5.7,LAURD840000000000003,05,May
1985,4,6.2,LAURD840000000000003,04,April
1985,4,6.8,LAURD840000000000003,03,March
1985,4,6.9,LAURD840000000000003,02,February
1985,4,7.1,LAURD840000000000003,01,January
1984,4,5.9,LAURD840000000000003,12,December
1984,4,5.4,LAURD840000000000003,11,November
1984,4,5.3,LAURD840000000000003,10,October
1984,4,5.5,LAURD840000000000003,09,September
1984,4,5.8,LAURD840000000000003,08,August
1984,4,5.6,LAURD840000000000003,07,July
1984,4,6.0,LAURD840000000000003,06,June
1984,4,5.8,LAURD840000000000003,05,May
1984,4,6.5,LAURD840000000000003,04,April
1984,4,7.1,LAURD840000000000003,03,March
1984,4,7.5,LAURD840000000000003,02,February
1984,4,7.6,LAURD840000000000003,01,January
1983,4,6.9,LAURD840000000000003,12,December
1983,4,6.6,LAURD840000000000003,11,November
1983,4,6.6,LAURD840000000000003,10,October
1983,4,6.9,LAURD840000000000003,09,September
1983,4,7.3,LAURD840000000000003,08,August
1983,4,7.2,LAURD840000000000003,07,July
1983,4,8.2,LAURD840000000000003,06,June
1983,4,7.8,LAURD840000000000003,05,May
1983,4,8.4,LAURD840000000000003,04,April
1983,4,9.1,LAURD840000000000003,03,March
1983,4,9.4,LAURD840000000000003,02,February
1983,4,9.5,LAURD840000000000003,01,January
1982,4,8.6,LAURD840000000000003,12,December
1982,4,8.2,LAURD840000000000003,11,November
1982,4,7.7,LAURD840000000000003,10,October
1982,4,7.7,LAURD840000000000003,09,September
1982,4,7.7,LAURD840000000000003,08,August
1982,4,7.6,LAURD840000000000003,07,July
1982,4,7.8,LAURD840000000000003,06,June
1982,4,7.0,LAURD840000000000003,05,May
1982,4,7.3,LAURD840000000000003,04,April
1982,4,7.7,LAURD840000000000003,03,March
1982,4,7.8,LAURD840000000000003,02,February
1982,4,7.7,LAURD840000000000003,01,January
1981,4,6.7,LAURD840000000000003,12,December
1981,4,6.1,LAURD840000000000003,11,November
1981,4,5.7,LAURD840000000000003,10,October
1981,4,5.7,LAURD840000000000003,09,September
1981,4,5.5,LAURD840000000000003,08,August
1981,4,5.3,LAURD840000000000003,07,July
1981,4,6.0,LAURD840000000000003,06,June
1981,4,5.4,LAURD840000000000003,05,May
1981,4,5.7,LAURD840000000000003,04,April
1981,4,6.4,LAURD840000000000003,03,March
1981,4,6.8,LAURD840000000000003,02,February
1981,4,6.9,LAURD840000000000003,01,January
1980,4,5.8,LAURD840000000000003,12,December
1980,4,5.6,LAURD840000000000003,11,November
1980,4,5.5,LAURD840000000000003,10,October
1980,4,5.8,LAURD840000000000003,09,September
1980,4,6.3,LAURD840000000000003,08,August
1980,4,6.2,LAURD840000000000003,07,July
1980,4,6.4,LAURD840000000000003,06,June
1980,4,5.5,LAURD840000000000003,05,May
1980,4,5.4,LAURD840000000000003,04,April
1980,4,5.5,LAURD840000000000003,03,March
1980,4,5.7,LAURD840000000000003,02,February
1980,4,5.6,LAURD840000000000003,01,January
1979,4,4.5,LAURD840000000000003,12,December
1979,4,4.0,LAURD840000000000003,11,November
1979,4,3.7,LAURD840000000000003,10,October
1979,4,4.0,LAURD840000000000003,09,September
1979,4,4.2,LAURD840000000000003,08,August
1979,4,3.8,LAURD840000000000003,07,July
1979,4,4.2,LAURD840000000000003,06,June
1979,4,3.5,LAURD840000000000003,05,May
1979,4,3.9,LAURD840000000000003,04,April
1979,4,4.3,LAURD840000000000003,03,March
1979,4,4.6,LAURD840000000000003,02,February
1979,4,4.4,LAURD840000000000003,01,January
1978,4,3.8,LAURD840000000000003,12,December
1978,4,3.3,LAURD840000000000003,11,November
1978,4,3.1,LAURD840000000000003,10,October
1978,4,3.4,LAURD840000000000003,09,September
1978,4,3.7,LAURD840000000000003,08,August
1978,4,3.8,LAURD840000000000003,07,July
1978,4,4.1,LAURD840000000000003,06,June
1978,4,3.3,LAURD840000000000003,05,May
1978,4,4.0,LAURD840000000000003,04,April
1978,4,4.8,LAURD840000000000003,03,March
1978,4,5.2,LAURD840000000000003,02,February
1978,4,5.2,LAURD840000000000003,01,January
1977,4,4.2,LAURD840000000000003,12,December
1977,4,4.0,LAURD840000000000003,11,November
1977,4,4.0,LAURD840000000000003,10,October
1977,4,4.3,LAURD840000000000003,09,September
1977,4,4.8,LAURD840000000000003,08,August
1977,4,4.6,LAURD840000000000003,07,July
1977,4,5.3,LAURD840000000000003,06,June
1977,4,4.2,LAURD840000000000003,05,May
1977,4,4.6,LAURD840000000000003,04,April
1977,4,5.5,LAURD840000000000003,03,March
1977,4,5.9,LAURD840000000000003,02,February
1977,4,5.9,LAURD840000000000003,01,January
1976,4,5.1,LAURD840000000000003,12,December
1976,4,4.6,LAURD840000000000003,11,November
1976,4,4.3,LAURD840000000000003,10,October
1976,4,4.7,LAURD840000000000003,09,September
1976,4,4.8,LAURD840000000000003,08,August
1976,4,4.7,LAURD840000000000003,07,July
1976,4,5.1,LAURD840000000000003,06,June
1976,4,4.0,LAURD840000000000003,05,May
1976,4,4.8,LAURD840000000000003,04,April
1976,4,5.5,LAURD840000000000003,03,March
1976,4,6.0,LAURD840000000000003,02,February
1976,4,6.1,LAURD840000000000003,01,January
1995,3,4.6,LAURD830000000000003,12,December
1995,3,4.5,LAURD830000000000003,11,November
1995,3,4.3,LAURD830000000000003,10,October
1995,3,4.4,LAURD830000000000003,09,September
1995,3,4.7,LAURD830000000000003,08,August
1995,3,5.1,LAURD830000000000003,07,July
1995,3,5.0,LAURD830000000000003,06,June
1995,3,4.8,LAURD830000000000003,05,May
1995,3,5.1,LAURD830000000000003,04,April
1995,3,5.2,LAURD830000000000003,03,March
1995,3,5.2,LAURD830000000000003,02,February
1995,3,5.4,LAURD830000000000003,01,January
1994,3,4.2,LAURD830000000000003,12,December
1994,3,4.3,LAURD830000000000003,11,November
1994,3,4.6,LAURD830000000000003,10,October
1994,3,4.8,LAURD830000000000003,09,September
1994,3,5.2,LAURD830000000000003,08,August
1994,3,5.6,LAURD830000000000003,07,July
1994,3,5.6,LAURD830000000000003,06,June
1994,3,5.3,LAURD830000000000003,05,May
1994,3,5.8,LAURD830000000000003,04,April
1994,3,6.6,LAURD830000000000003,03,March
1994,3,6.9,LAURD830000000000003,02,February
1994,3,7.2,LAURD830000000000003,01,January
1993,3,5.8,LAURD830000000000003,12,December
1993,3,5.7,LAURD830000000000003,11,November
1993,3,5.9,LAURD830000000000003,10,October
1993,3,5.9,LAURD830000000000003,09,September
1993,3,6.0,LAURD830000000000003,08,August
1993,3,6.6,LAURD830000000000003,07,July
1993,3,7.0,LAURD830000000000003,06,June
1993,3,6.7,LAURD830000000000003,05,May
1993,3,6.7,LAURD830000000000003,04,April
1993,3,7.3,LAURD830000000000003,03,March
1993,3,7.7,LAURD830000000000003,02,February
1993,3,7.8,LAURD830000000000003,01,January
1992,3,6.7,LAURD830000000000003,12,December
1992,3,6.5,LAURD830000000000003,11,November
1992,3,6.3,LAURD830000000000003,10,October
1992,3,6.8,LAURD830000000000003,09,September
1992,3,7.2,LAURD830000000000003,08,August
1992,3,7.8,LAURD830000000000003,07,July
1992,3,8.1,LAURD830000000000003,06,June
1992,3,7.5,LAURD830000000000003,05,May
1992,3,7.4,LAURD830000000000003,04,April
1992,3,8.2,LAURD830000000000003,03,March
1992,3,8.7,LAURD830000000000003,02,February
1992,3,8.5,LAURD830000000000003,01,January
1991,3,7.3,LAURD830000000000003,12,December
1991,3,6.8,LAURD830000000000003,11,November
1991,3,6.5,LAURD830000000000003,10,October
1991,3,6.5,LAURD830000000000003,09,September
1991,3,6.6,LAURD830000000000003,08,August
1991,3,7.0,LAURD830000000000003,07,July
1991,3,7.2,LAURD830000000000003,06,June
1991,3,6.9,LAURD830000000000003,05,May
1991,3,7.0,LAURD830000000000003,04,April
1991,3,8.0,LAURD830000000000003,03,March
1991,3,7.9,LAURD830000000000003,02,February
1991,3,7.5,LAURD830000000000003,01,January
1990,3,6.2,LAURD830000000000003,12,December
1990,3,5.9,LAURD830000000000003,11,November
1990,3,5.5,LAURD830000000000003,10,October
1990,3,5.6,LAURD830000000000003,09,September
1990,3,5.8,LAURD830000000000003,08,August
1990,3,5.8,LAURD830000000000003,07,July
1990,3,5.7,LAURD830000000000003,06,June
1990,3,5.6,LAURD830000000000003,05,May
1990,3,6.0,LAURD830000000000003,04,April
1990,3,6.3,LAURD830000000000003,03,March
1990,3,6.7,LAURD830000000000003,02,February
1990,3,7.0,LAURD830000000000003,01,January
1989,3,5.9,LAURD830000000000003,12,December
1989,3,6.0,LAURD830000000000003,11,November
1989,3,5.7,LAURD830000000000003,10,October
1989,3,5.5,LAURD830000000000003,09,September
1989,3,5.4,LAURD830000000000003,08,August
1989,3,5.7,LAURD830000000000003,07,July
1989,3,5.8,LAURD830000000000003,06,June
1989,3,5.4,LAURD830000000000003,05,May
1989,3,5.5,LAURD830000000000003,04,April
1989,3,5.8,LAURD830000000000003,03,March
1989,3,6.2,LAURD830000000000003,02,February
1989,3,6.6,LAURD830000000000003,01,January
1988,3,5.6,LAURD830000000000003,12,December
1988,3,5.6,LAURD830000000000003,11,November
1988,3,5.4,LAURD830000000000003,10,October
1988,3,5.6,LAURD830000000000003,09,September
1988,3,5.9,LAURD830000000000003,08,August
1988,3,6.0,LAURD830000000000003,07,July
1988,3,6.1,LAURD830000000000003,06,June
1988,3,6.2,LAURD830000000000003,05,May
1988,3,6.3,LAURD830000000000003,04,April
1988,3,7.1,LAURD830000000000003,03,March
1988,3,7.4,LAURD830000000000003,02,February
1988,3,7.5,LAURD830000000000003,01,January
1987,3,6.4,LAURD830000000000003,12,December
1987,3,6.4,LAURD830000000000003,11,November
1987,3,6.4,LAURD830000000000003,10,October
1987,3,6.4,LAURD830000000000003,09,September
1987,3,6.7,LAURD830000000000003,08,August
1987,3,7.0,LAURD830000000000003,07,July
1987,3,7.4,LAURD830000000000003,06,June
1987,3,7.3,LAURD830000000000003,05,May
1987,3,7.4,LAURD830000000000003,04,April
1987,3,8.2,LAURD830000000000003,03,March
1987,3,8.5,LAURD830000000000003,02,February
1987,3,8.5,LAURD830000000000003,01,January
1986,3,7.3,LAURD830000000000003,12,December
1986,3,7.4,LAURD830000000000003,11,November
1986,3,7.4,LAURD830000000000003,10,October
1986,3,7.6,LAURD830000000000003,09,September
1986,3,7.4,LAURD830000000000003,08,August
1986,3,7.9,LAURD830000000000003,07,July
1986,3,8.4,LAURD830000000000003,06,June
1986,3,8.2,LAURD830000000000003,05,May
1986,3,8.2,LAURD830000000000003,04,April
1986,3,8.8,LAURD830000000000003,03,March
1986,3,9.3,LAURD830000000000003,02,February
1986,3,8.6,LAURD830000000000003,01,January
1985,3,8.0,LAURD830000000000003,12,December
1985,3,8.2,LAURD830000000000003,11,November
1985,3,8.4,LAURD830000000000003,10,October
1985,3,8.4,LAURD830000000000003,09,September
1985,3,8.4,LAURD830000000000003,08,August
1985,3,8.9,LAURD830000000000003,07,July
1985,3,9.1,LAURD830000000000003,06,June
1985,3,8.7,LAURD830000000000003,05,May
1985,3,8.9,LAURD830000000000003,04,April
1985,3,9.4,LAURD830000000000003,03,March
1985,3,9.6,LAURD830000000000003,02,February
1985,3,10.0,LAURD830000000000003,01,January
1984,3,8.8,LAURD830000000000003,12,December
1984,3,8.5,LAURD830000000000003,11,November
1984,3,8.7,LAURD830000000000003,10,October
1984,3,8.5,LAURD830000000000003,09,September
1984,3,8.8,LAURD830000000000003,08,August
1984,3,9.0,LAURD830000000000003,07,July
1984,3,9.0,LAURD830000000000003,06,June
1984,3,9.2,LAURD830000000000003,05,May
1984,3,9.7,LAURD830000000000003,04,April
1984,3,10.4,LAURD830000000000003,03,March
1984,3,10.6,LAURD830000000000003,02,February
1984,3,11.0,LAURD830000000000003,01,January
1983,3,10.2,LAURD830000000000003,12,December
1983,3,10.2,LAURD830000000000003,11,November
1983,3,10.5,LAURD830000000000003,10,October
1983,3,10.9,LAURD830000000000003,09,September
1983,3,11.5,LAURD830000000000003,08,August
1983,3,11.7,LAURD830000000000003,07,July
1983,3,12.8,LAURD830000000000003,06,June
1983,3,12.6,LAURD830000000000003,05,May
1983,3,13.0,LAURD830000000000003,04,April
1983,3,14.0,LAURD830000000000003,03,March
1983,3,14.5,LAURD830000000000003,02,February
1983,3,14.7,LAURD830000000000003,01,January
1982,3,13.9,LAURD830000000000003,12,December
1982,3,13.5,LAURD830000000000003,11,November
1982,3,12.8,LAURD830000000000003,10,October
1982,3,12.4,LAURD830000000000003,09,September
1982,3,12.3,LAURD830000000000003,08,August
1982,3,12.6,LAURD830000000000003,07,July
1982,3,12.4,LAURD830000000000003,06,June
1982,3,11.8,LAURD830000000000003,05,May
1982,3,12.1,LAURD830000000000003,04,April
1982,3,12.4,LAURD830000000000003,03,March
1982,3,12.3,LAURD830000000000003,02,February
1982,3,12.0,LAURD830000000000003,01,January
1981,3,10.9,LAURD830000000000003,12,December
1981,3,10.1,LAURD830000000000003,11,November
1981,3,9.5,LAURD830000000000003,10,October
1981,3,9.2,LAURD830000000000003,09,September
1981,3,9.1,LAURD830000000000003,08,August
1981,3,9.2,LAURD830000000000003,07,July
1981,3,9.5,LAURD830000000000003,06,June
1981,3,9.1,LAURD830000000000003,05,May
1981,3,9.0,LAURD830000000000003,04,April
1981,3,10.1,LAURD830000000000003,03,March
1981,3,10.4,LAURD830000000000003,02,February
1981,3,10.6,LAURD830000000000003,01,January
1980,3,9.2,LAURD830000000000003,12,December
1980,3,9.3,LAURD830000000000003,11,November
1980,3,9.3,LAURD830000000000003,10,October
1980,3,9.3,LAURD830000000000003,09,September
1980,3,10.0,LAURD830000000000003,08,August
1980,3,10.3,LAURD830000000000003,07,July
1980,3,10.2,LAURD830000000000003,06,June
1980,3,9.4,LAURD830000000000003,05,May
1980,3,8.6,LAURD830000000000003,04,April
1980,3,8.2,LAURD830000000000003,03,March
1980,3,8.2,LAURD830000000000003,02,February
1980,3,8.0,LAURD830000000000003,01,January
1979,3,6.5,LAURD830000000000003,12,December
1979,3,6.1,LAURD830000000000003,11,November
1979,3,6.0,LAURD830000000000003,10,October
1979,3,5.9,LAURD830000000000003,09,September
1979,3,6.2,LAURD830000000000003,08,August
1979,3,6.0,LAURD830000000000003,07,July
1979,3,6.1,LAURD830000000000003,06,June
1979,3,5.3,LAURD830000000000003,05,May
1979,3,5.8,LAURD830000000000003,04,April
1979,3,6.3,LAURD830000000000003,03,March
1979,3,6.6,LAURD830000000000003,02,February
1979,3,6.4,LAURD830000000000003,01,January
1978,3,5.7,LAURD830000000000003,12,December
1978,3,5.4,LAURD830000000000003,11,November
1978,3,5.2,LAURD830000000000003,10,October
1978,3,5.5,LAURD830000000000003,09,September
1978,3,5.7,LAURD830000000000003,08,August
1978,3,6.1,LAURD830000000000003,07,July
1978,3,6.0,LAURD830000000000003,06,June
1978,3,5.4,LAURD830000000000003,05,May
1978,3,5.7,LAURD830000000000003,04,April
1978,3,6.6,LAURD830000000000003,03,March
1978,3,6.7,LAURD830000000000003,02,February
1978,3,6.8,LAURD830000000000003,01,January
1977,3,5.6,LAURD830000000000003,12,December
1977,3,6.1,LAURD830000000000003,11,November
1977,3,5.8,LAURD830000000000003,10,October
1977,3,6.1,LAURD830000000000003,09,September
1977,3,6.4,LAURD830000000000003,08,August
1977,3,6.5,LAURD830000000000003,07,July
1977,3,7.1,LAURD830000000000003,06,June
1977,3,5.7,LAURD830000000000003,05,May
1977,3,6.2,LAURD830000000000003,04,April
1977,3,7.4,LAURD830000000000003,03,March
1977,3,8.0,LAURD830000000000003,02,February
1977,3,7.5,LAURD830000000000003,01,January
1976,3,6.7,LAURD830000000000003,12,December
1976,3,6.8,LAURD830000000000003,11,November
1976,3,6.5,LAURD830000000000003,10,October
1976,3,6.7,LAURD830000000000003,09,September
1976,3,7.1,LAURD830000000000003,08,August
1976,3,7.3,LAURD830000000000003,07,July
1976,3,7.6,LAURD830000000000003,06,June
1976,3,6.5,LAURD830000000000003,05,May
1976,3,7.3,LAURD830000000000003,04,April
1976,3,8.2,LAURD830000000000003,03,March
1976,3,8.6,LAURD830000000000003,02,February
1976,3,8.6,LAURD830000000000003,01,January
1995,6,4.9,LAURD860000000000003,12,December
1995,6,5.1,LAURD860000000000003,11,November
1995,6,5.2,LAURD860000000000003,10,October
1995,6,5.6,LAURD860000000000003,09,September
1995,6,5.9,LAURD860000000000003,08,August
1995,6,6.1,LAURD860000000000003,07,July
1995,6,6.2,LAURD860000000000003,06,June
1995,6,5.5,LAURD860000000000003,05,May
1995,6,5.4,LAURD860000000000003,04,April
1995,6,5.4,LAURD860000000000003,03,March
1995,6,5.7,LAURD860000000000003,02,February
1995,6,6.1,LAURD860000000000003,01,January
1994,6,4.7,LAURD860000000000003,12,December
1994,6,4.8,LAURD860000000000003,11,November
1994,6,5.0,LAURD860000000000003,10,October
1994,6,5.1,LAURD860000000000003,09,September
1994,6,5.6,LAURD860000000000003,08,August
1994,6,5.8,LAURD860000000000003,07,July
1994,6,6.0,LAURD860000000000003,06,June
1994,6,5.1,LAURD860000000000003,05,May
1994,6,5.3,LAURD860000000000003,04,April
1994,6,6.0,LAURD860000000000003,03,March
1994,6,6.6,LAURD860000000000003,02,February
1994,6,6.6,LAURD860000000000003,01,January
1993,6,5.2,LAURD860000000000003,12,December
1993,6,5.4,LAURD860000000000003,11,November
1993,6,5.7,LAURD860000000000003,10,October
1993,6,5.9,LAURD860000000000003,09,September
1993,6,6.3,LAURD860000000000003,08,August
1993,6,6.7,LAURD860000000000003,07,July
1993,6,7.3,LAURD860000000000003,06,June
1993,6,6.6,LAURD860000000000003,05,May
1993,6,6.5,LAURD860000000000003,04,April
1993,6,7.1,LAURD860000000000003,03,March
1993,6,7.3,LAURD860000000000003,02,February
1993,6,7.5,LAURD860000000000003,01,January
1992,6,6.6,LAURD860000000000003,12,December
1992,6,6.5,LAURD860000000000003,11,November
1992,6,6.3,LAURD860000000000003,10,October
1992,6,6.7,LAURD860000000000003,09,September
1992,6,7.1,LAURD860000000000003,08,August
1992,6,7.4,LAURD860000000000003,07,July
1992,6,8.0,LAURD860000000000003,06,June
1992,6,6.9,LAURD860000000000003,05,May
1992,6,6.5,LAURD860000000000003,04,April
1992,6,7.4,LAURD860000000000003,03,March
1992,6,8.1,LAURD860000000000003,02,February
1992,6,8.0,LAURD860000000000003,01,January
1991,6,6.8,LAURD860000000000003,12,December
1991,6,6.7,LAURD860000000000003,11,November
1991,6,6.7,LAURD860000000000003,10,October
1991,6,6.9,LAURD860000000000003,09,September
1991,6,7.2,LAURD860000000000003,08,August
1991,6,7.5,LAURD860000000000003,07,July
1991,6,8.0,LAURD860000000000003,06,June
1991,6,7.3,LAURD860000000000003,05,May
1991,6,7.0,LAURD860000000000003,04,April
1991,6,7.9,LAURD860000000000003,03,March
1991,6,8.2,LAURD860000000000003,02,February
1991,6,7.7,LAURD860000000000003,01,January
1990,6,6.5,LAURD860000000000003,12,December
1990,6,6.4,LAURD860000000000003,11,November
1990,6,6.0,LAURD860000000000003,10,October
1990,6,6.1,LAURD860000000000003,09,September
1990,6,6.2,LAURD860000000000003,08,August
1990,6,6.1,LAURD860000000000003,07,July
1990,6,6.3,LAURD860000000000003,06,June
1990,6,5.9,LAURD860000000000003,05,May
1990,6,6.0,LAURD860000000000003,04,April
1990,6,6.0,LAURD860000000000003,03,March
1990,6,6.7,LAURD860000000000003,02,February
1990,6,6.7,LAURD860000000000003,01,January
1989,6,5.7,LAURD860000000000003,12,December
1989,6,6.0,LAURD860000000000003,11,November
1989,6,5.8,LAURD860000000000003,10,October
1989,6,6.1,LAURD860000000000003,09,September
1989,6,6.2,LAURD860000000000003,08,August
1989,6,6.4,LAURD860000000000003,07,July
1989,6,6.9,LAURD860000000000003,06,June
1989,6,6.0,LAURD860000000000003,05,May
1989,6,6.2,LAURD860000000000003,04,April
1989,6,6.3,LAURD860000000000003,03,March
1989,6,7.0,LAURD860000000000003,02,February
1989,6,7.6,LAURD860000000000003,01,January
1988,6,6.6,LAURD860000000000003,12,December
1988,6,6.8,LAURD860000000000003,11,November
1988,6,6.7,LAURD860000000000003,10,October
1988,6,6.9,LAURD860000000000003,09,September
1988,6,7.0,LAURD860000000000003,08,August
1988,6,7.1,LAURD860000000000003,07,July
1988,6,7.3,LAURD860000000000003,06,June
1988,6,6.8,LAURD860000000000003,05,May
1988,6,6.4,LAURD860000000000003,04,April
1988,6,7.2,LAURD860000000000003,03,March
1988,6,7.8,LAURD860000000000003,02,February
1988,6,7.9,LAURD860000000000003,01,January
1987,6,6.8,LAURD860000000000003,12,December
1987,6,7.1,LAURD860000000000003,11,November
1987,6,7.2,LAURD860000000000003,10,October
1987,6,7.3,LAURD860000000000003,09,September
1987,6,7.4,LAURD860000000000003,08,August
1987,6,7.7,LAURD860000000000003,07,July
1987,6,8.4,LAURD860000000000003,06,June
1987,6,8.0,LAURD860000000000003,05,May
1987,6,7.9,LAURD860000000000003,04,April
1987,6,8.9,LAURD860000000000003,03,March
1987,6,9.6,LAURD860000000000003,02,February
1987,6,9.7,LAURD860000000000003,01,January
1986,6,8.6,LAURD860000000000003,12,December
1986,6,9.1,LAURD860000000000003,11,November
1986,6,9.0,LAURD860000000000003,10,October
1986,6,9.1,LAURD860000000000003,09,September
1986,6,8.9,LAURD860000000000003,08,August
1986,6,9.3,LAURD860000000000003,07,July
1986,6,9.9,LAURD860000000000003,06,June
1986,6,9.0,LAURD860000000000003,05,May
1986,6,9.2,LAURD860000000000003,04,April
1986,6,9.8,LAURD860000000000003,03,March
1986,6,10.4,LAURD860000000000003,02,February
1986,6,9.5,LAURD860000000000003,01,January
1985,6,8.7,LAURD860000000000003,12,December
1985,6,8.5,LAURD860000000000003,11,November
1985,6,8.5,LAURD860000000000003,10,October
1985,6,8.7,LAURD860000000000003,09,September
1985,6,8.7,LAURD860000000000003,08,August
1985,6,9.2,LAURD860000000000003,07,July
1985,6,9.5,LAURD860000000000003,06,June
